"TOA5","LP_Weather_Station_200","CR200X","25433","CR200X.Std.04","LancerParkWeatherStation.CR2","43280","Table2"
"TIMESTAMP","RECORD","BattV_Min","SlrkW_Avg","SlrkW_Std","SlrkW","SlrMJ_Tot","WS_ms_Avg","WS_ms_Std","WS_ms","WindDir","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT"
"TS","RN","Volts","kW/m^2","kW/m^2","kW/m^2","MJ/m^2","meters/sec","meters/sec","meters/sec","degrees","meters/sec","meters/sec","meters/sec"
"","","Min","Avg","Std","Smp","Tot","Avg","Std","Smp","Smp","WVc","WVc","WVc"
"2018-08-28 11:00:00",75883,12.91477,0.6382457,0.02953876,0.6772745,0.5744212,1.364595,0.5165237,1.0486,167.2185,1.364595,156.1876,31.20283
"2018-08-28 11:15:00",75884,12.90721,0.6695465,0.1194587,0.7361115,0.602592,1.1417,0.533,0.6827333,178.4385,1.1417,167.9263,38.22122
"2018-08-28 11:30:00",75885,12.90217,0.7576496,0.01498408,0.7777019,0.6818846,0.8509666,0.3687157,0.5324667,186.6634,0.8509666,197.9588,40.09252
"2018-08-28 11:45:00",75886,12.89714,0.7938139,0.00793214,0.8057086,0.7144327,0.829951,0.3417886,0.784,255.7345,0.829951,211.8822,29.88243
"2018-08-28 12:00:00",75887,12.89294,0.811918,0.004903423,0.8091428,0.7307261,1.393451,0.7001138,0.8918,164.6156,1.393451,143.8671,46.80696
"2018-08-28 12:15:00",75888,12.89294,0.8157539,0.008023215,0.8278393,0.7341786,1.760407,0.6696143,2.838733,138.0188,1.760407,140.1479,25.62732
"2018-08-28 12:30:00",75889,12.90134,0.8332933,0.001996287,0.8346311,0.7499638,1.263547,0.5206094,0.3528,202.2743,1.263547,151.2688,39.13488
"2018-08-28 12:45:00",75890,12.88035,0.8433741,0.009442757,0.8625616,0.7590368,1.209756,0.4699537,0.4932666,182.1229,1.209756,197.2058,33.22167
"2018-08-28 13:00:00",75891,12.8963,0.8479045,0.1411088,0.8775951,0.7631142,1.379731,0.6542622,1.251133,182.1381,1.379731,183.9667,44.28717
"2018-08-28 13:15:00",75892,12.89294,0.8860912,0.003976336,0.8824028,0.7974823,1.314507,0.5806866,1.6562,203.8087,1.314507,191.3471,38.89421
"2018-08-28 13:30:00",75893,12.8879,0.8823698,0.005880457,0.8894999,0.7941329,1.069398,0.3313259,1.551667,206.2643,1.069398,193.8606,29.86797
"2018-08-28 13:45:00",75894,12.89042,0.8868138,0.006275551,0.8875158,0.7981325,1.447351,0.4457925,1.0682,232.0809,1.447351,183.699,39.21785
"2018-08-28 14:00:00",75895,12.8879,0.8841326,0.004968548,0.8812582,0.7957194,0.9099844,0.4313556,2.009,198.6267,0.9099844,191.4571,46.61199
"2018-08-28 14:15:00",75896,12.88958,0.758382,0.1375849,0.7053576,0.682544,1.084751,0.5426685,1.8326,200.2695,1.084751,191.0932,39.68593
"2018-08-28 14:30:00",75897,12.89042,0.6768981,0.2155789,0.8713376,0.6092083,1.325287,0.5291665,1.094333,253.6539,1.325287,205.1697,36.43213
"2018-08-28 14:45:00",75898,12.88958,0.8719709,0.01279231,0.8650036,0.7847738,1.157598,0.3332859,1.130267,173.2089,1.157598,199.4145,34.70687
"2018-08-28 15:00:00",75899,12.87699,0.7609308,0.2181273,0.9122411,0.6848379,1.295451,0.477542,1.897933,165.7231,1.295451,173.1449,41.09337
"2018-08-28 15:15:00",75900,12.90889,0.8797573,0.02905477,0.8351654,0.7917817,1.098362,0.641071,0.7056,185.9872,1.098362,170.5682,50.2238
"2018-08-28 15:30:00",75901,12.88623,0.7316193,0.2002034,0.2390874,0.6584575,1.03978,0.7574049,0.9342667,131.4866,1.03978,178.6189,52.82531
"2018-08-28 15:45:00",75902,12.89462,0.6973906,0.2233134,0.8256263,0.6276515,1.102936,0.4594707,1.078,200.8157,1.102936,191.6037,53.13034
"2018-08-28 16:00:00",75903,12.91225,0.7547624,0.02854285,0.6914687,0.6792862,1.258538,0.4332762,1.554933,215.1566,1.258538,196.772,43.38351
"2018-08-28 16:15:00",75904,12.91393,0.6879734,0.01209338,0.6900188,0.6191763,1.379513,0.6866142,0.7513333,225.1868,1.379513,155.0083,49.84404
"2018-08-28 16:30:00",75905,12.90889,0.6548512,0.02729456,0.6177507,0.5893662,1.116982,0.4984673,1.140067,181.6461,1.116982,173.2759,40.49078
"2018-08-28 16:45:00",75906,12.90637,0.6019896,0.01569986,0.6037091,0.5417906,0.8879889,0.3907477,0.3397333,202.348,0.8879889,181.6,37.25645
"2018-08-28 17:00:00",75907,12.89966,0.5822933,0.0168066,0.5492982,0.5240641,1.057311,0.4266958,1.466733,160.7427,1.057311,191.004,34.64475
"2018-08-28 17:15:00",75908,12.90301,0.5233061,0.01484071,0.5008397,0.4709756,0.7444733,0.574255,1.159667,187.2507,0.7444733,179.3519,48.11075
