Date/Time, Site, Station, Sensor, Value
2017-12-18 00:12:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.02
2017-12-18 00:12:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.81
2017-12-18 00:12:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.33
2017-12-18 01:12:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.21
2017-12-18 01:12:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.34
2017-12-18 01:12:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.96
2017-12-18 01:12:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.96
2017-12-18 02:12:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.48
2017-12-18 02:12:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.97
2017-12-18 02:12:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.47
2017-12-18 02:12:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.54
2017-12-18 03:12:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.84
2017-12-18 03:12:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.34
2017-12-18 03:12:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.09
2017-12-18 03:12:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.16
2017-12-18 03:12:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.95
2017-12-18 04:12:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.12
2017-12-18 04:12:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.12
2017-12-18 04:12:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.16
2017-12-18 04:12:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.55
2017-12-18 04:12:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.92
2017-12-18 04:12:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.12
2017-12-18 05:12:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.42
2017-12-18 05:12:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.91
2017-12-18 05:12:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.02
2017-12-18 05:12:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.48
2017-12-18 05:12:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),27.89
2017-12-18 06:12:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),27.13
2017-12-18 06:12:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),26.75
2017-12-18 06:12:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),26.13
2017-12-18 06:12:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),25.74
2017-12-18 06:12:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),25.26
2017-12-18 07:12:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.99
2017-12-18 07:12:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.62
2017-12-18 07:12:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.6
2017-12-18 07:12:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.26
2017-12-18 07:12:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.13
2017-12-18 07:12:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.45
2017-12-18 08:12:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.57
2017-12-18 08:12:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),24.86
2017-12-18 08:12:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),25.28
2017-12-18 08:12:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),26.05
2017-12-18 08:12:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),27.05
2017-12-18 09:12:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),27.34
2017-12-18 09:12:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.07
2017-12-18 09:12:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.53
2017-12-18 09:12:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.39
2017-12-18 09:12:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.27
2017-12-18 09:12:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.08
2017-12-18 10:12:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.22
2017-12-18 10:12:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.99
2017-12-18 10:12:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.82
2017-12-18 10:12:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.08
2017-12-18 10:12:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.9
2017-12-18 11:12:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.61
2017-12-18 11:12:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.58
2017-12-18 11:12:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.4
2017-12-18 11:12:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.73
2017-12-18 11:12:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.21
2017-12-18 12:12:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.16
2017-12-18 12:12:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.6
2017-12-18 12:12:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.5
2017-12-18 12:12:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.68
2017-12-18 13:12:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.6
2017-12-18 13:12:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.06
2017-12-18 13:12:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.45
2017-12-18 13:12:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.5
2017-12-18 14:12:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.85
2017-12-18 14:12:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.76
2017-12-18 14:12:43,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.77
2017-12-18 14:12:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.5
2017-12-18 14:12:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.35
2017-12-18 14:12:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.88
2017-12-18 15:12:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.79
2017-12-18 15:12:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.22
2017-12-18 15:12:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.31
2017-12-18 15:12:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.56
2017-12-18 16:12:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.13
2017-12-18 16:12:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.14
2017-12-18 16:12:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.64
2017-12-18 16:12:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.49
2017-12-18 16:12:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.1
2017-12-18 17:12:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.36
2017-12-18 17:12:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.2
2017-12-18 17:12:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.96
2017-12-18 17:12:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.57
2017-12-18 17:12:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.53
2017-12-18 18:12:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.81
2017-12-18 18:12:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),32
2017-12-18 18:12:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.42
2017-12-18 19:12:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.86
2017-12-18 19:12:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.48
2017-12-18 19:12:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.37
2017-12-18 19:12:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.77
2017-12-18 19:12:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.27
2017-12-18 20:12:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.26
2017-12-18 20:12:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.1
2017-12-18 20:12:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.09
2017-12-18 20:12:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.52
2017-12-18 21:12:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.63
2017-12-18 21:12:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.88
2017-12-18 21:12:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.04
2017-12-18 21:12:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.68
2017-12-18 21:12:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.4
2017-12-18 21:12:49,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.81
2017-12-18 22:12:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.8
2017-12-18 22:12:58,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.76
2017-12-18 22:12:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.43
2017-12-18 22:12:07,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.33
2017-12-18 22:12:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.29
2017-12-18 23:12:16,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.96
2017-12-18 23:12:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.84
2017-12-18 23:12:25,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.73
2017-12-18 23:12:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.34
2017-12-18 23:12:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.11
2017-12-19 00:12:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.74
2017-12-19 00:12:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.63
2017-12-19 00:12:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.26
2017-12-19 00:12:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.77
2017-12-19 01:12:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.55
2017-12-19 01:12:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.54
2017-12-19 01:12:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.03
2017-12-19 01:12:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.17
2017-12-19 01:12:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.41
2017-12-19 02:12:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.06
2017-12-19 02:12:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.05
2017-12-19 02:12:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.94
2017-12-19 02:12:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.3
2017-12-19 02:12:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.3
2017-12-19 02:12:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.66
2017-12-19 03:12:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.92
2017-12-19 03:12:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.42
2017-12-19 03:12:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.34
2017-12-19 03:12:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.95
2017-12-19 03:12:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.16
2017-12-19 04:12:18,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.78
2017-12-19 04:12:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.15
2017-12-19 04:12:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.02
2017-12-19 04:12:32,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.64
2017-12-19 04:12:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.96
2017-12-19 04:12:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.83
2017-12-19 05:12:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.33
2017-12-19 05:12:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.45
2017-12-19 05:12:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.72
2017-12-19 05:12:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.13
2017-12-19 05:12:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.71
2017-12-19 06:12:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.21
2017-12-19 06:12:12,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.44
2017-12-19 06:12:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.69
2017-12-19 06:12:21,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.07
2017-12-19 06:12:26,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.3
2017-12-19 07:12:30,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.41
2017-12-19 07:12:35,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.79
2017-12-19 07:12:39,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.56
2017-12-19 07:12:44,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.59
2017-12-19 07:12:48,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.04
2017-12-19 07:12:53,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.94
2017-12-19 08:12:57,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.53
2017-12-19 08:12:02,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.55
2017-12-19 08:12:06,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.39
2017-12-19 08:12:11,Hull Springs Farm,Dock,Pressure Transducer(corrected),27.91
2017-12-19 08:12:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.26
2017-12-19 09:12:20,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.56
2017-12-19 09:12:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.22
2017-12-19 09:12:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.96
2017-12-19 09:12:34,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.64
2017-12-19 09:12:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),30
2017-12-19 09:12:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.79
2017-12-19 10:12:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.28
2017-12-19 10:12:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.16
2017-12-19 10:12:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.03
2017-12-19 10:12:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.47
2017-12-19 10:12:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.38
2017-12-19 11:12:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.51
2017-12-19 11:12:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.12
2017-12-19 11:12:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.31
2017-12-19 11:12:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.69
2017-12-19 12:12:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.92
2017-12-19 12:12:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.41
2017-12-19 12:12:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.7
2017-12-19 12:12:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.49
2017-12-19 13:12:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.64
2017-12-19 13:12:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.57
2017-12-19 13:12:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.54
2017-12-19 13:12:15,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.18
2017-12-19 13:12:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.17
2017-12-19 14:12:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.07
2017-12-19 14:12:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.17
2017-12-19 14:12:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.35
2017-12-19 14:12:38,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.81
2017-12-19 14:12:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.38
2017-12-19 14:12:47,Hull Springs Farm,Dock,Pressure Transducer(corrected),48.19
2017-12-19 15:12:52,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.62
2017-12-19 15:12:01,Hull Springs Farm,Dock,Pressure Transducer(corrected),47.6
2017-12-19 15:12:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.97
2017-12-19 15:12:10,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.84
2017-12-19 16:12:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),46.19
2017-12-19 16:12:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),45.37
2017-12-19 16:12:24,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.95
2017-12-19 16:12:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),44.16
2017-12-19 16:12:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),43.2
2017-12-19 16:12:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),42.41
2017-12-19 17:12:42,Hull Springs Farm,Dock,Pressure Transducer(corrected),41.79
2017-12-19 17:12:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),40.76
2017-12-19 17:12:51,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.87
2017-12-19 17:12:56,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.11
2017-12-19 17:12:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.1
2017-12-19 18:12:05,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.22
2017-12-19 18:12:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.37
2017-12-19 18:12:14,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.58
2017-12-19 18:12:19,Hull Springs Farm,Dock,Pressure Transducer(corrected),34.69
2017-12-19 18:12:23,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.74
2017-12-19 19:12:28,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.23
2017-12-19 19:12:33,Hull Springs Farm,Dock,Pressure Transducer(corrected),32.67
2017-12-19 19:12:37,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.6
2017-12-19 19:12:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.68
2017-12-19 20:12:55,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.58
2017-12-19 20:12:00,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.15
2017-12-19 20:12:04,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.66
2017-12-19 20:12:09,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.52
2017-12-19 20:12:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.52
2017-12-19 21:12:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.34
2017-12-19 21:12:27,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.42
2017-12-19 21:12:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.27
2017-12-19 21:12:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),28.84
2017-12-19 21:12:41,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.27
2017-12-19 22:12:46,Hull Springs Farm,Dock,Pressure Transducer(corrected),29.66
2017-12-19 22:12:50,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.16
2017-12-19 22:12:54,Hull Springs Farm,Dock,Pressure Transducer(corrected),30.8
2017-12-19 22:12:59,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.77
2017-12-19 22:12:03,Hull Springs Farm,Dock,Pressure Transducer(corrected),31.8
2017-12-19 23:12:08,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.2
2017-12-19 23:12:13,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.95
2017-12-19 23:12:17,Hull Springs Farm,Dock,Pressure Transducer(corrected),33.97
2017-12-19 23:12:22,Hull Springs Farm,Dock,Pressure Transducer(corrected),35.08
2017-12-19 23:12:29,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.06
2017-12-20 00:12:31,Hull Springs Farm,Dock,Pressure Transducer(corrected),36.5
2017-12-20 00:12:36,Hull Springs Farm,Dock,Pressure Transducer(corrected),37.73
2017-12-20 00:12:40,Hull Springs Farm,Dock,Pressure Transducer(corrected),38.23
2017-12-20 00:12:45,Hull Springs Farm,Dock,Pressure Transducer(corrected),39.27
