Date,Time,ODOSAT,ODO,TURB,TEMP,COND,SPCOND,SAL,FDOM,FDOMQ,PH,PHMV
2018-01-14,1:00:00,100.4,12.48,3.51,2.076,14396,25608.4,15.22,5.34,12.53,7.96,-92
2018-01-14,1:15:00,98.3,12.37,3.43,1.668,14077,25393.3,15.04,5.41,12.73,7.93,-90.1
2018-01-14,1:30:00,98.6,12.29,4.02,1.951,14514.6,25929.9,15.41,5.17,12.08,7.94,-90.7
2018-01-14,1:45:01,98.8,12.4,3.98,1.742,14198.3,25547.2,15.15,4.85,11.21,7.93,-90.3
2018-01-14,2:00:00,98.7,12.41,3.31,1.679,14138.4,25494.3,15.11,5.41,12.71,7.94,-90.6
2018-01-14,2:15:00,98,12.15,4.41,2.111,14684.9,26091.8,15.53,5.04,11.7,7.93,-90.7
2018-01-14,2:30:00,98.3,12.2,4.03,2.064,14616.4,26011.1,15.47,4.93,11.43,7.93,-90.3
2018-01-14,2:45:00,98.2,12.22,4.17,2.031,14473.5,25786.2,15.33,5.28,12.36,7.92,-89.9
2018-01-14,3:00:00,98.5,12.26,4.51,2.033,14479.7,25795.5,15.33,5.2,12.15,7.93,-90.5
2018-01-14,3:15:00,99.2,12.37,3.74,1.95,14402.8,25731.1,15.29,5.23,12.23,7.94,-91
2018-01-14,3:30:00,99.5,12.39,3.49,1.974,14464.7,25820.7,15.34,5.15,12.01,7.95,-91.6
2018-01-14,3:45:00,99.1,12.36,3.63,1.927,14410.7,25765.2,15.31,5.18,12.1,7.94,-91
2018-01-14,4:00:00,99.2,12.37,4.34,1.918,14425.7,25800.1,15.33,5.2,12.15,7.93,-90.6
2018-01-14,4:15:00,97.1,12.1,4.16,1.956,14413.6,25744.6,15.29,5.18,12.09,7.91,-89.2
2018-01-14,4:30:00,96.9,12.03,4.84,2.094,14560.7,25886.1,15.4,5.01,11.63,7.88,-87.8
2018-01-14,4:45:00,99.7,12.39,4.19,2.043,14538.6,25891.3,15.4,5.19,12.12,7.97,-92.3
2018-01-14,5:00:00,98.1,12.23,4.41,1.962,14429.9,25768.5,15.31,5.21,12.17,7.92,-89.8
2018-01-14,5:15:29,96.6,12.15,4.53,1.667,14114.3,25461.4,15.09,4.79,11.04,7.88,-87.5
2018-01-14,5:30:00,97.1,12.08,4.09,2.007,14479,25817,15.34,5.15,12.02,7.9,-88.4
2018-01-14,5:45:00,97.6,12.16,4,1.958,14459.7,25825.6,15.35,5.24,12.24,7.91,-89.3
2018-01-14,6:00:00,98.6,12.32,3.78,1.9,14337.1,25657.7,15.23,5.3,12.42,7.91,-89.4
2018-01-14,6:15:00,97.4,12.14,4.13,1.964,14399.8,25713.4,15.27,5.25,12.29,7.9,-88.8
2018-01-14,6:30:00,97.1,12.11,4.62,1.92,14424.8,25796.4,15.32,5.26,12.32,7.9,-88.9
2018-01-14,6:45:00,97.9,12.25,4.02,1.813,14333.7,25727.9,15.27,5.18,12.1,7.91,-89.2
2018-01-14,7:00:00,96.7,12.22,3.56,1.513,14008.9,25405.6,15.04,5.49,12.94,7.91,-89
2018-01-14,7:15:00,93,11.82,3.61,1.322,13848.7,25282.1,14.94,5.6,13.22,7.85,-86
2018-01-14,7:30:00,93,11.62,3.9,1.879,14375.3,25744.6,15.29,5.16,12.03,7.81,-83.6
2018-01-14,7:45:00,94.6,12.2,3.54,0.802,13475.2,25055.8,14.75,6.13,14.65,7.88,-87.6
2018-01-14,8:00:00,92.7,11.81,4.11,1.222,13767.8,25222.7,14.9,5.62,13.3,7.84,-85.4
2018-01-14,8:15:00,92.4,11.71,4.05,1.408,13934.9,25364.3,15,5.34,12.54,7.84,-85
2018-01-14,8:30:00,94.4,12.15,3.44,0.907,13516.1,25038.4,14.75,6.05,14.45,7.87,-86.7
2018-01-14,8:45:00,90.4,11.51,4.96,1.234,13866.8,25394,15.01,5.4,12.68,7.83,-84.5
2018-01-14,9:00:00,92.5,11.77,3.29,1.325,13690.7,24991.8,14.76,6.04,14.42,7.8,-83.1
2018-01-14,9:15:00,93.1,11.89,3.88,1.184,13618.4,24982.2,14.74,6.02,14.36,7.82,-84.1
2018-01-14,9:30:11,92.9,11.98,4.9,0.81,13497.4,25089.7,14.78,5.25,12.27,7.82,-84
2018-01-14,9:45:00,89.9,11.5,4.24,1.085,13707.1,25231.8,14.89,5.61,13.25,7.82,-83.8
2018-01-14,10:00:00,89,11.31,5.07,1.313,13878.7,25344.8,14.98,5.45,12.83,7.8,-83.1
2018-01-14,10:15:00,90.3,11.5,3.69,1.292,13702.3,25042.1,14.79,5.85,13.92,7.76,-81
2018-01-14,10:30:00,92.2,11.9,5.47,0.801,13515.2,25130.9,14.8,5.81,13.8,7.83,-84.4
2018-01-14,10:45:00,92.6,11.98,4.9,0.708,13476.8,25142,14.8,5.85,13.9,7.83,-84.5
2018-01-14,11:00:00,93,12.07,4.58,0.557,13381.2,25099.2,14.76,5.86,13.92,7.83,-84.5
2018-01-14,11:15:00,92.4,11.97,4.88,0.648,13434.3,25116.7,14.78,5.87,13.96,7.83,-84.4
2018-01-14,11:30:00,92.8,12.05,5.27,0.533,13402.2,25159.6,14.8,5.89,14,7.83,-84.7
2018-01-14,11:45:00,92.5,12.06,6.15,0.421,13344.4,25152.3,14.78,5.82,13.83,7.83,-84.3
2018-01-14,12:00:00,92.4,12.02,4.92,0.501,13356.9,25104,14.76,5.87,13.96,7.82,-84.2
2018-01-14,12:15:00,92.1,11.95,4.77,0.62,13332.1,24950.4,14.67,6.33,15.21,7.81,-83.5
2018-01-14,12:30:00,91.8,11.93,4.88,0.574,13306.8,24944,14.66,6.26,15.02,7.81,-83.4
2018-01-14,12:45:00,92.1,11.98,4.34,0.532,13297.6,24964.7,14.67,6.06,14.46,7.81,-83.5
2018-01-14,13:00:00,92.1,12.01,6.27,0.449,13311.9,25065.8,14.73,5.88,13.98,7.82,-83.8
2018-01-14,13:15:00,91.5,11.89,5.66,0.555,13354.6,25050.8,14.73,5.86,13.92,7.81,-83.2
2018-01-14,13:30:00,78.8,10.07,6.42,1.097,13706.6,25220.9,14.89,5.24,12.26,7.69,-76.7
2018-01-14,13:45:00,91.3,11.72,6.39,0.973,13620,25171.5,14.84,5.52,13.02,7.76,-80.8
2018-01-14,14:00:00,91.9,11.78,6.58,1.012,13638.6,25171.5,14.85,5.54,13.07,7.79,-82.2
2018-01-14,14:15:00,92,11.84,6.02,0.867,13558.7,25152.5,14.82,5.64,13.34,7.8,-82.8
2018-01-14,14:30:00,92,11.82,5.89,0.929,13559.7,25099,14.79,5.52,13.02,7.78,-82.1
2018-01-14,14:45:00,91.4,11.71,5.62,1.051,13666.3,25188,14.86,5.57,13.14,7.78,-82.1
2018-01-14,15:00:00,91.9,11.87,6.25,0.738,13491.1,25141.7,14.8,5.64,13.34,7.8,-82.7
2018-01-14,15:15:00,93.3,12.12,5.96,0.514,13430.2,25229.7,14.84,5.57,13.15,7.82,-84.2
2018-01-14,15:30:00,93.7,12.26,5.5,0.287,13267.9,25129.3,14.75,5.83,13.84,7.85,-85.4
2018-01-14,15:45:00,92.7,12.03,6.71,0.562,13446.8,25217,14.84,5.56,13.12,7.83,-84.4
2018-01-14,16:00:00,92.6,12.07,6.32,0.421,13379.6,25218.2,14.82,5.67,13.43,7.82,-84.3
2018-01-14,16:15:00,92.7,12.07,6.04,0.437,13393.9,25231,14.83,5.68,13.44,7.81,-83.6
2018-01-14,16:30:00,93.7,12.18,6.69,0.485,13407.4,25212.8,14.83,5.66,13.4,7.83,-84.3
2018-01-14,16:45:00,93,12.07,5.65,0.559,13439,25205.3,14.83,5.66,13.39,7.82,-84
2018-01-14,17:00:00,93.4,12.12,7.16,0.546,13447.1,25232.6,14.84,5.55,13.11,7.82,-84
2018-01-14,17:15:19,93.8,12.17,8.52,0.564,13441.1,25205,14.83,5.23,12.24,7.82,-84
2018-01-14,17:30:00,93.9,12.18,6.24,0.606,13450.8,25185.5,14.82,5.62,13.29,7.83,-84.4
2018-01-14,17:45:00,94.7,12.27,4.6,0.657,13391.3,25028.3,14.72,5.81,13.8,7.85,-86
2018-01-14,18:00:00,94.3,12.2,4.34,0.709,13428.8,25051.3,14.74,5.73,13.58,7.83,-84.4
2018-01-14,18:15:00,93.9,12.15,4.77,0.734,13446.6,25062.6,14.75,5.73,13.59,7.83,-84.4
2018-01-14,18:30:00,94.5,12.21,5.39,0.735,13469.3,25104.2,14.78,5.7,13.49,7.85,-85.6
2018-01-14,18:45:00,95.4,12.3,4.79,0.824,13525.2,25128.6,14.8,5.69,13.47,7.85,-86
2018-01-14,19:00:00,95.9,12.41,4.53,0.696,13454,25110.2,14.78,5.7,13.51,7.87,-86.7
2018-01-14,19:15:00,95.2,12.28,4.33,0.792,13461.4,25038.3,14.74,5.68,13.45,7.86,-86
2018-01-14,19:30:00,94,12.04,5.4,1.069,13558.6,24973.6,14.73,5.64,13.33,7.81,-83.8
2018-01-14,19:45:00,95.3,12.25,4.04,0.944,13502.2,24979.4,14.72,5.81,13.8,7.86,-86.4
2018-01-14,20:00:00,95.8,12.3,4.32,0.987,13508.8,24953.7,14.71,5.78,13.71,7.86,-86.5
2018-01-14,20:15:00,95.6,12.33,3.95,0.828,13437.6,24962.4,14.7,5.88,14,7.87,-86.7
2018-01-14,20:30:00,95.4,12.33,3.65,0.779,13386.8,24910.8,14.66,5.86,13.94,7.86,-86.4
2018-01-14,20:45:00,94.5,12.25,3.94,0.665,13322.2,24891.7,14.64,6.02,14.36,7.87,-86.5
2018-01-14,21:00:00,93.1,12.02,3.55,0.806,13372.4,24860.2,14.63,6.03,14.38,7.84,-85.2
2018-01-14,21:15:00,93.5,12.07,3.65,0.809,13387.5,24886.2,14.65,5.99,14.27,7.84,-85.2
2018-01-14,21:30:01,95.1,12.26,4.23,0.841,13402.7,24885.7,14.65,5.34,12.52,7.84,-85.1
2018-01-14,21:45:00,92.9,11.89,3.53,1.138,13495.1,24795.9,14.62,5.78,13.72,7.81,-83.6
2018-01-14,22:00:00,92.4,11.8,3.64,1.238,13521.7,24757.5,14.6,5.67,13.42,7.79,-82.5
2018-01-14,22:15:00,94.4,12.09,3.59,1.144,13475.1,24754.6,14.59,5.73,13.58,7.83,-84.8
2018-01-14,22:30:00,94.7,11.99,3.35,1.546,13670.7,24764.3,14.63,5.74,13.6,7.82,-84.2
2018-01-14,22:45:00,94.4,12.05,3.24,1.243,13512.8,24737.7,14.59,5.88,13.99,7.83,-84.8
2018-01-14,23:00:00,95.5,12.23,3.19,1.128,13468,24755,14.59,5.97,14.22,7.85,-85.5
2018-01-14,23:15:00,95.2,12.22,2.88,1.019,13410,24743.8,14.57,5.96,14.2,7.84,-85.3
2018-01-14,23:30:00,95.4,12.28,2.82,0.973,13372.8,24715.2,14.55,5.98,14.25,7.84,-85.2
2018-01-14,23:45:00,93.9,12.03,2.51,1.136,13441.6,24699.9,14.56,5.91,14.05,7.83,-84.8
2018-01-15,0:00:00,95,12.2,2.74,1.033,13394.3,24702.2,14.55,6.05,14.46,7.84,-85
2018-01-15,0:15:00,96,12.32,2.72,1.046,13396.7,24695.3,14.55,6.06,14.47,7.85,-85.8
2018-01-15,0:30:00,96,12.33,2.85,1.036,13410.1,24729,14.57,6.04,14.43,7.86,-86.1
2018-01-15,0:45:00,96.3,12.41,2.75,0.918,13348.5,24718.2,14.55,5.97,14.23,7.86,-86.4
2018-01-15,1:00:22,99.2,12.75,3.48,1.008,13411.5,24755.6,14.58,5.93,14.13,7.93,-90.3
2018-01-15,1:15:00,98.7,12.67,3.09,1.049,13430.4,24754.9,14.58,6.03,14.4,7.88,-87.4
2018-01-15,1:30:00,97.4,12.58,3.16,0.834,13341.6,24778.7,14.58,6.14,14.69,7.88,-87.1
2018-01-15,1:45:00,96.4,12.55,2.91,0.544,13178.4,24730,14.52,6.41,15.42,7.87,-86.9
2018-01-15,2:00:00,96.3,12.28,3.12,1.27,13535.3,24755,14.6,6.11,14.6,7.83,-84.9
2018-01-15,2:15:00,96.6,12.4,2.83,1.067,13448,24771.9,14.6,6.01,14.33,7.88,-87.2
2018-01-15,2:30:00,97.8,12.56,3.96,1.003,13406.5,24750.5,14.58,5.99,14.28,7.86,-86.3
2018-01-15,2:45:00,96,12.33,3.29,1.002,13447.2,24826.6,14.63,6.05,14.45,7.85,-86
2018-01-15,3:00:00,96.4,12.39,2.98,0.999,13426.4,24790.9,14.6,5.97,14.23,7.86,-86.1
2018-01-15,3:15:00,96.6,12.42,3.29,0.972,13420.5,24803.5,14.61,6.04,14.41,7.85,-85.5
2018-01-15,3:30:00,96,12.42,3.21,0.762,13311.1,24785.8,14.58,6.17,14.76,7.86,-86.4
2018-01-15,3:45:00,97.4,12.57,3.29,0.837,13345.2,24782.8,14.58,6.05,14.46,7.89,-87.9
2018-01-15,4:00:00,97.8,12.64,3.02,0.802,13300.1,24729.9,14.55,6.29,15.1,7.91,-88.8
2018-01-15,4:15:00,96,12.58,2.65,0.3,13047.9,24700.9,14.48,6.12,14.65,7.86,-86.3
2018-01-15,4:30:00,95.9,12.61,2.97,0.162,13017.8,24768,14.51,6.06,14.46,7.88,-87.3
2018-01-15,4:45:00,95.8,12.59,2.85,0.205,13014.3,24722.6,14.49,6.19,14.82,7.88,-87.2
2018-01-15,5:00:00,95.1,12.4,2.87,0.472,13125.5,24694.8,14.5,6.07,14.5,7.84,-85
2018-01-15,5:15:08,95.6,12.42,3.45,0.573,13212.8,24769.1,14.55,5.4,12.68,7.84,-85.3
2018-01-15,5:30:00,95.6,12.25,2.74,1.115,13419.7,24678,14.54,5.94,14.14,7.83,-84.7
2018-01-15,5:45:00,96.2,12.24,2.88,1.346,13597.1,24802.9,14.64,5.86,13.94,7.83,-85
2018-01-15,6:00:00,96.6,12.35,3.12,1.182,13503.5,24774,14.61,5.91,14.07,7.85,-85.7
2018-01-15,6:15:00,96.2,12.28,2.86,1.232,13529.6,24777.6,14.61,5.92,14.09,7.84,-85.1
2018-01-15,6:30:00,96.8,12.35,2.94,1.271,13553.9,24788.6,14.62,5.96,14.2,7.85,-85.7
2018-01-15,6:45:00,97.6,12.52,2.95,1.045,13466.2,24824,14.63,6.09,14.56,7.88,-87.3
2018-01-15,7:00:00,97.2,12.59,2.79,0.712,13282.8,24776.4,14.57,6.13,14.65,7.88,-87.4
2018-01-15,7:15:00,97,12.6,2.75,0.587,13219.5,24768.9,14.55,6.08,14.53,7.89,-87.8
2018-01-15,7:30:00,97.1,12.61,2.73,0.617,13237.4,24775.5,14.56,6.11,14.61,7.88,-87.6
2018-01-15,7:45:00,97.1,12.63,2.93,0.576,13214.1,24768.9,14.55,6.16,14.73,7.89,-88.1
2018-01-15,8:00:00,96.5,12.55,3.11,0.56,13191.2,24739.5,14.53,6.24,14.95,7.89,-88
2018-01-15,8:15:00,96.6,12.56,5.94,0.583,13188.9,24714.8,14.52,6.22,14.89,7.88,-87.4
2018-01-15,8:30:00,95.4,12.37,3.34,0.681,13211.9,24671.6,14.5,6.21,14.87,7.87,-86.5
2018-01-15,8:45:00,96.9,12.67,2.95,0.396,13097.1,24708.8,14.5,6.29,15.08,7.88,-87.3
2018-01-15,9:00:00,94.7,12.23,2.92,0.825,13294.3,24697,14.53,6.12,14.64,7.86,-86
2018-01-15,9:15:00,96.9,12.67,2.39,0.394,13113,24740.1,14.52,6.36,15.27,7.88,-87.2
2018-01-15,9:30:00,97.2,12.65,2.65,0.555,13158.1,24681.9,14.49,6.42,15.44,7.86,-86.1
2018-01-15,9:45:00,94.9,12.25,2.74,0.854,13276.9,24640.7,14.5,6.39,15.37,7.83,-84.4
2018-01-15,10:00:00,96,12.45,2.94,0.681,13203.8,24656.5,14.49,6.33,15.2,7.86,-86.5
2018-01-15,10:15:00,96.8,12.61,2.87,0.506,13140.9,24693.7,14.5,6.2,14.84,7.86,-86
2018-01-15,10:30:00,95.2,12.31,2.35,0.786,13264.3,24677.4,14.51,6.19,14.83,7.82,-84.2
2018-01-15,10:45:00,96.8,12.6,2.51,0.519,13154.4,24707.4,14.51,6.36,15.28,7.87,-87
2018-01-15,11:00:00,96.1,12.43,2.52,0.766,13263.7,24693.3,14.52,6.29,15.08,7.84,-85
2018-01-15,11:15:00,96.8,12.6,2.73,0.539,13160.8,24701.7,14.51,6.5,15.66,7.86,-86.5
2018-01-15,11:30:00,95.1,12.37,2.5,0.591,13186.7,24704.4,14.51,6.65,16.05,7.84,-84.9
2018-01-15,11:45:00,95.4,12.43,2.85,0.514,13151.5,24706.2,14.51,6.54,15.77,7.84,-85.2
2018-01-15,12:00:00,94.9,12.39,2.85,0.449,13136,24734.5,14.52,6.29,15.09,7.84,-85.1
2018-01-15,12:15:00,95.9,12.67,2.88,-0.008,12966.7,24824,14.53,6.47,15.57,7.83,-84.3
2018-01-15,12:30:00,96.2,12.75,2.78,-0.121,12920.6,24838.8,14.53,6.38,15.34,7.85,-85.7
2018-01-15,12:45:00,95.6,12.49,2.7,0.408,13117.7,24736.5,14.52,6.58,15.88,7.88,-87.5
2018-01-15,13:00:15,97.3,12.52,3.19,0.963,13371.4,24720.8,14.56,6.25,14.99,7.87,-86.9
2018-01-15,13:15:00,96,12.35,2.62,0.965,13368.5,24713.4,14.55,6.37,15.3,7.84,-85.4
2018-01-15,13:30:00,96.7,12.48,2.58,0.866,13331.9,24732.6,14.55,6.28,15.07,7.85,-85.5
2018-01-15,13:45:00,97.1,12.52,2.43,0.869,13335.7,24736.8,14.56,6.19,14.83,7.86,-86.1
2018-01-15,14:00:00,92.7,11.89,3.51,1.071,13455.9,24782.5,14.6,6.36,15.28,7.79,-82.3
2018-01-15,14:15:00,95.9,12.29,3.22,1.095,13479.7,24805.2,14.62,6.12,14.64,7.84,-85.2
2018-01-15,14:30:00,97.2,12.39,3.08,1.293,13576.7,24811.1,14.64,6.09,14.56,7.85,-86
2018-01-15,14:45:00,97.8,12.36,3.34,1.592,13725.3,24823.6,14.67,5.94,14.15,7.84,-85.5
2018-01-15,15:00:00,96.9,12.16,3.32,1.842,13857.2,24847.9,14.71,5.87,13.95,7.79,-82.8
2018-01-15,15:15:00,98.5,12.59,3.08,1.154,13524.8,24836.9,14.65,6.04,14.43,7.88,-87.4
2018-01-15,15:30:00,98.9,12.71,4.13,0.955,13500.9,24967.2,14.71,5.8,13.78,7.89,-87.7
2018-01-15,15:45:00,98.8,12.67,3.54,1.034,13528.9,24949.4,14.71,5.86,13.93,7.89,-87.9
2018-01-15,16:00:00,99.7,12.77,3.15,1.124,13559.2,24926,14.7,5.86,13.93,7.92,-89.7
2018-01-15,16:15:00,99.6,12.88,4.22,0.717,13398.4,24988.1,14.7,5.81,13.78,7.91,-89
2018-01-15,16:30:00,99,12.88,4.66,0.505,13295.7,24984.9,14.68,5.82,13.83,7.91,-89.1
2018-01-15,16:45:00,99.5,12.94,4.74,0.526,13309,24991.4,14.69,5.78,13.72,7.91,-89.1
2018-01-15,17:00:00,99.5,12.92,4.34,0.579,13331.7,24986.7,14.69,5.79,13.73,7.91,-88.9
2018-01-15,17:15:00,99.1,12.94,4.48,0.408,13253.6,24992.9,14.68,5.76,13.67,7.91,-88.9
2018-01-15,17:30:00,99.9,13.02,4.77,0.444,13279.4,25008.9,14.69,5.77,13.68,7.91,-89.2
2018-01-15,17:45:00,100.1,13.13,4.96,0.229,13202.8,25058.8,14.7,5.75,13.63,7.93,-89.9
2018-01-15,18:00:00,100.3,13.14,4.89,0.261,13213.2,25049.6,14.7,5.67,13.41,7.91,-88.9
2018-01-15,18:15:00,100.4,13.18,4.31,0.153,13175.9,25077,14.71,5.74,13.62,7.93,-89.9
2018-01-15,18:30:00,100.5,13.17,5.12,0.235,13216.7,25079.3,14.72,5.73,13.59,7.92,-89.5
2018-01-15,18:45:00,100.2,13.11,4.6,0.312,13241.1,25055.9,14.71,5.61,13.25,7.92,-89.7
2018-01-15,19:00:00,100.6,13.15,5.11,0.334,13257.3,25066.8,14.72,5.74,13.6,7.92,-89.3
2018-01-15,19:15:00,99.6,12.92,4.89,0.63,13365.8,25004.5,14.71,5.59,13.19,7.88,-87.4
2018-01-15,19:30:00,99.1,12.85,7.2,0.622,13365,25010.7,14.71,5.61,13.25,7.9,-88.6
2018-01-15,19:45:00,96.3,12.33,4.33,1.108,13558.3,24938.8,14.71,5.49,12.92,7.8,-83
2018-01-15,20:00:00,96.7,12.42,4.26,0.988,13508,24951.1,14.7,5.53,13.05,7.78,-81.9
2018-01-15,20:15:00,97.1,12.26,3.97,1.625,13788.1,24909.2,14.73,5.57,13.14,7.85,-85.7
2018-01-15,20:30:00,98,12.33,3.47,1.762,13834.3,24875,14.72,5.52,13.01,7.84,-85.4
2018-01-15,20:45:23,99.9,12.49,4.75,1.977,13957.2,24912.5,14.76,5.07,11.79,7.87,-87
2018-01-15,21:00:00,99,12.42,3.61,1.886,13917.2,24918,14.76,5.51,13,7.86,-86.3
2018-01-15,21:15:00,98.7,12.34,3.76,1.984,13968.3,24925.4,14.77,5.46,12.85,7.87,-86.9
2018-01-15,21:30:00,100.2,12.64,3.5,1.671,13824.1,24935,14.75,5.48,12.91,7.89,-88.1
2018-01-15,21:45:00,99.7,12.54,4.1,1.783,13868.2,24918,14.75,5.53,13.05,7.89,-87.9
2018-01-15,22:00:00,100.6,12.72,3.48,1.574,13776.4,24931.6,14.74,5.6,13.24,7.89,-88
2018-01-15,22:15:00,98.7,12.48,3.93,1.579,13771.8,24918.9,14.73,5.51,13,7.87,-87.1
2018-01-15,22:30:00,99.9,12.71,3.86,1.343,13665.9,24930.5,14.72,5.61,13.24,7.89,-87.8
2018-01-15,22:45:00,99.1,12.57,4.02,1.42,13706.4,24937.8,14.73,5.6,13.23,7.9,-88.6
2018-01-15,23:00:00,99,12.56,4.07,1.436,13696,24905.1,14.71,5.51,12.99,7.86,-86.2
2018-01-15,23:15:00,99.6,12.75,4.96,1.092,13568.8,24972.2,14.73,5.57,13.15,7.91,-89.1
2018-01-15,23:30:00,99.3,12.75,3.88,1.025,13527.5,24955.2,14.71,5.56,13.13,7.9,-88.5
2018-01-15,23:45:00,100.1,12.84,4.17,1.017,13542.9,24990.7,14.73,5.66,13.39,7.93,-90.1
2018-01-16,0:00:00,100.5,12.9,4.23,1.004,13519.9,24959.2,14.71,5.73,13.58,7.9,-88.6
2018-01-16,0:15:00,100,12.78,3.84,1.174,13569.9,24902,14.69,5.55,13.1,7.87,-86.9
2018-01-16,0:30:00,99.7,12.8,3.77,1.009,13508.8,24935,14.7,5.6,13.24,7.9,-88.7
2018-01-16,0:45:00,98.7,12.65,3.87,1.062,13540.9,24947.2,14.71,5.6,13.22,7.9,-88.4
2018-01-16,1:00:09,98.7,12.65,4.27,1.075,13547.4,24948.1,14.71,5.3,12.41,7.87,-86.8
2018-01-16,1:15:00,99.3,12.71,3.68,1.143,13552.1,24896.7,14.68,5.63,13.3,7.88,-87.6
2018-01-16,1:30:00,99,12.64,3.48,1.203,13587.8,24909.8,14.7,5.62,13.29,7.87,-87.1
2018-01-16,1:45:00,96.3,12.12,3.34,1.726,13806.8,24856,14.71,5.54,13.06,7.77,-81.5
2018-01-16,2:00:00,93.3,11.71,3.12,1.882,13884.8,24862.9,14.72,5.56,13.13,7.71,-78.2
2018-01-16,2:15:00,92.1,11.49,3.45,2.072,13968.1,24851,14.73,5.48,12.91,7.68,-76.2
2018-01-16,2:30:00,96.9,12.18,3.96,1.782,13862.1,24907.7,14.74,5.64,13.35,7.8,-82.9
2018-01-16,2:45:00,99.2,12.61,4.38,1.364,13701.1,24977.1,14.75,5.59,13.2,7.9,-88.8
2018-01-16,3:00:00,99.3,12.54,4.21,1.61,13794.3,24933.4,14.75,5.63,13.31,7.83,-84.6
2018-01-16,3:15:00,98.5,12.41,3.56,1.676,13833.3,24946.6,14.76,5.6,13.24,7.84,-85.1
2018-01-16,3:30:00,102,13.06,4.21,1.065,13581.7,25019.6,14.75,5.69,13.48,7.93,-90.2
2018-01-16,3:45:00,102,13.03,5.13,1.165,13622.6,25007,14.76,5.61,13.26,7.93,-90.2
2018-01-16,4:00:00,100.4,12.77,4.15,1.338,13702,25000.9,14.77,5.55,13.09,7.9,-88.5
2018-01-16,4:15:00,99.5,12.72,3.69,1.153,13576.2,24932,14.71,5.59,13.21,7.9,-88.4
2018-01-16,4:30:00,98.8,12.7,3.71,0.991,13504,24941.5,14.7,5.54,13.07,7.87,-86.7
2018-01-16,4:45:00,98.3,12.65,3.71,0.931,13511.6,25008,14.74,5.49,12.93,7.87,-87.1
2018-01-16,5:00:00,99.8,12.8,3.85,1.021,13537,24976,14.72,5.54,13.07,7.88,-87.3
2018-01-16,5:15:00,98.2,12.54,3.78,1.205,13621.5,24969.8,14.74,5.53,13.03,7.84,-85
2018-01-16,5:30:00,96.7,12.28,3.69,1.383,13707.8,24972.2,14.75,5.39,12.67,7.83,-84.5
2018-01-16,5:45:00,96.2,12.18,3.62,1.519,13752.3,24935.7,14.74,5.53,13.03,7.79,-82.5
2018-01-16,6:00:00,91.9,11.52,3.75,1.89,13911.8,24905,14.75,5.35,12.57,7.72,-78.5
2018-01-16,6:15:00,95.3,11.99,3.4,1.747,13870.9,24953.3,14.77,5.55,13.1,7.8,-83
2018-01-16,6:30:00,96.9,12.22,3.25,1.653,13837,24973.5,14.77,5.56,13.11,7.84,-85.1
2018-01-16,6:45:00,98.6,12.42,3.54,1.7,13847.7,24951.9,14.76,5.55,13.08,7.84,-85.4
2018-01-16,7:00:00,100.2,12.67,3.47,1.56,13793.4,24974.9,14.77,5.59,13.21,7.9,-88.4
2018-01-16,7:15:00,98.4,12.48,3.51,1.478,13747.4,24961.7,14.75,5.66,13.38,7.86,-86.3
2018-01-16,7:30:00,100.3,12.77,3.25,1.285,13654.7,24960.5,14.74,5.74,13.6,7.9,-88.6
2018-01-16,7:45:00,99,12.6,3.59,1.299,13650.4,24940.9,14.72,5.67,13.41,7.86,-86.6
2018-01-16,8:00:00,98.3,12.52,3.48,1.33,13655.3,24922.5,14.72,5.65,13.37,7.88,-87.5
2018-01-16,8:15:00,97.8,12.47,3.84,1.254,13624.4,24932.2,14.72,5.61,13.26,7.84,-85.2
2018-01-16,8:30:00,97,12.33,3.85,1.384,13661.7,24887.6,14.7,5.58,13.18,7.85,-85.6
2018-01-16,8:45:11,97.1,12.35,4.41,1.347,13685.1,24962.4,14.74,5.07,11.79,7.82,-84
2018-01-16,9:00:00,95.8,12.24,3.69,1.191,13594.1,24932.2,14.71,5.5,12.95,7.85,-86
2018-01-16,9:15:00,97,12.42,4.24,1.094,13526,24891.8,14.68,5.56,13.12,7.81,-83.8
2018-01-16,9:30:00,99.3,12.82,3.8,0.794,13423.9,24966.7,14.7,5.64,13.34,7.87,-86.6
2018-01-16,9:45:00,96,12.29,3.8,1.122,13551.6,24914.4,14.69,5.59,13.21,7.81,-83.3
2018-01-16,10:00:00,92.6,11.81,3.69,1.285,13604.9,24869.5,14.68,5.56,13.11,7.82,-84
2018-01-16,10:15:00,90.1,11.39,3.92,1.584,13759.2,24891.8,14.72,5.46,12.85,7.74,-79.6
2018-01-16,10:30:00,93.5,11.84,3.57,1.539,13726.9,24872.4,14.7,5.5,12.95,7.82,-84.3
2018-01-16,10:45:00,94.2,11.92,3.83,1.552,13722.6,24853.5,14.69,5.55,13.09,7.74,-79.8
2018-01-16,11:00:00,90.7,11.44,3.19,1.649,13779.3,24872.5,14.71,5.52,13,7.72,-78.8
2018-01-16,11:15:00,96.4,12.3,3.32,1.26,13601,24884.1,14.69,5.53,13.04,7.81,-83.8
2018-01-16,11:30:00,96.4,12.31,3.15,1.215,13579.2,24884,14.68,5.58,13.17,7.81,-83.8
2018-01-16,11:45:00,94.6,12.02,2.91,1.39,13666.8,24892,14.7,5.55,13.1,7.75,-80.3
